5537-10-55-00110003 0.0
5537-10-55-00110004 0.0
5537-10-54-00100026 0.0
5537-10-54-00100027 0.0
5537-10-54-00100028 0.0
5537-10-54-00100029 13.33
5537-10-54-00100030 15.17
5537-10-54-00100031 9.4
5537-10-54-00100032 0.0
5537-10-54-00100033 0.0
5537-10-54-00100034 0.0
5537-10-54-00100035 0.0
5537-10-54-00100036 0.0
5537-10-54-00100037 0.0
5537-10-54-00100038 0.0
5537-10-54-00100039 0.0
5537-10-55-00100003 0.0
5537-10-55-00100004 0.0
5537-10-55-00100005 4.07
5537-10-54-00090025 0.0
5537-10-54-00090026 0.0
5537-10-54-00090027 0.0
5537-10-54-00090028 0.0
5537-10-54-00090029 9.4
5537-10-54-00090030 14.7
5537-10-54-00090031 13.75
5537-10-54-00090032 13.75
5537-10-54-00090033 0.0
5537-10-54-00090034 0.0
5537-10-54-00090036 0.0
5537-10-54-00090037 0.0
5537-10-54-00090038 0.0
5537-10-55-00090001 0.0
5537-10-55-00090002 0.0
5537-10-55-00090003 0.0
5537-10-54-00080025 0.0
5537-10-54-00080026 0.0
5537-10-54-00080027 0.0
5537-10-54-00080028 0.0
5537-10-54-00080029 16.32
5537-10-54-00080030 16.08
5537-10-54-00080031 0.0
5537-10-54-00080032 0.0
5537-10-54-00080033 0.0
5537-10-54-00080034 0.0
5537-10-54-00080035 0.0
5537-10-54-00080036 0.0
5537-10-54-00080037 0.0
5537-10-54-00080038 0.0
5537-10-55-00080000 0.0
5537-10-55-00080001 0.0
5537-10-55-00080002 0.0
5537-10-54-00070025 0.0
5537-10-54-00070026 0.0
5537-10-54-00070027 0.0
5537-10-54-00070028 0.0
5537-10-54-00070029 0.0
5537-10-54-00070030 0.0
5537-10-54-00070031 0.0
5537-10-54-00070032 0.0
5537-10-54-00070033 0.0
5537-10-54-00070034 0.0
5537-10-54-00070035 0.0
5537-10-54-00070036 0.0
5537-10-54-00070038 0.0
5537-10-54-00070039 0.0
5537-10-55-00070000 0.0
5537-10-54-00060024 0.0
5537-10-54-00060025 13.87
5537-10-54-00060026 13.57
5537-10-54-00060027 0.0
5537-10-54-00060028 0.0
5537-10-54-00060029 0.0
5537-10-54-00060030 0.0
5537-10-54-00060031 0.0
5537-10-54-00060032 0.0
5537-10-54-00060033 0.0
5537-10-54-00060034 0.0
5537-10-54-00060035 0.0
5537-10-54-00060036 0.0
5537-10-54-00060039 0.0
5537-10-54-00050023 0.0
5537-10-54-00050024 4.22
5537-10-54-00050025 15.75
5537-10-54-00050026 0.0
5537-10-54-00050027 0.0
5537-10-54-00050028 0.0
5537-10-54-00050029 0.0
5537-10-54-00050030 0.0
5537-10-54-00050031 0.0
5537-10-54-00050032 0.0
5537-10-54-00050033 0.0
5537-10-54-00050034 0.0
5537-10-54-00040022 0.0
5537-10-54-00040023 0.0
5537-10-54-00040024 13.37
5537-10-54-00040025 4.2
5537-10-54-00040026 0.0
5537-10-54-00040027 0.0
5537-10-54-00040028 0.0
5537-10-54-00040029 0.0
5537-10-54-00040030 0.0
5537-10-54-00040032 0.0
5537-10-54-00040033 0.0
5537-10-54-00040034 0.0
5537-10-54-00030021 0.0
5537-10-54-00030022 0.0
5537-10-54-00030023 0.0
5537-10-54-00030024 16.42
5537-10-54-00030025 0.0
5537-10-54-00030026 0.0
5537-10-54-00030027 0.0
5537-10-54-00030028 0.0
5537-10-54-00030029 0.0
5537-10-54-00030030 0.0
5537-10-54-00030031 0.0
5537-10-54-00030032 0.0
5537-10-54-00030033 0.0
5537-10-54-00020020 0.0
5537-10-54-00020021 0.0
5537-10-54-00020022 1.97
5537-10-54-00020023 16.98
5537-10-54-00020024 0.0
5537-10-54-00020025 0.0
5537-10-54-00020026 0.0
5537-10-54-00020028 0.0
5537-10-54-00020029 0.0
5537-10-54-00010019 0.0
5537-10-54-00010020 0.0
5537-10-54-00010021 0.0
5537-10-54-00010022 20.93
5537-10-54-00010023 17.8
5537-10-54-00010024 0.0
5537-10-54-00010025 0.0
5537-10-54-00010026 0.0
5537-10-54-00010028 0.0
5537-10-54-00000019 0.0
5537-10-54-00000020 0.0
5537-10-54-00000021 16.32
5537-10-54-00000022 20.67
5537-10-54-00000023 0.0
5537-10-54-00000024 0.0
5537-10-54-00000025 0.0
5537-10-54-00000026 0.0
5537-10-54-00000027 0.0
5537-10-54-00000029 0.0
5537-10-55-00000008 0.0
5537-10-55-00000009 0.0
5537-10-44-00390018 0.0
5537-10-44-00390019 0.0
5537-10-44-00390020 4.55
5537-10-44-00390021 15.13
5537-10-44-00390022 6.95
5537-10-44-00390023 0.0
5537-10-44-00390024 0.0
5537-10-44-00390025 0.0
5537-10-44-00390026 0.0
5537-10-44-00390029 0.0
5537-10-45-00390008 0.0
5537-10-45-00390009 0.0
5537-10-44-00380018 0.0
5537-10-44-00380019 0.0
5537-10-44-00380020 0.0
5537-10-44-00380021 0.0
5537-10-44-00380022 0.0
5537-10-44-00380023 0.0
5537-10-44-00380024 0.0
5537-10-44-00380025 0.0
5537-10-44-00380026 0.0
5537-10-44-00380028 0.0
5537-10-44-00380029 0.0
5537-10-44-00380030 0.0
5537-10-44-00380031 0.0
5537-10-45-00380006 0.0
5537-10-45-00380007 0.0
5537-10-45-00380008 0.0
5537-10-45-00380009 0.0
5537-10-44-00370017 0.0
5537-10-44-00370018 0.0
5537-10-44-00370022 0.0
5537-10-44-00370023 0.0
5537-10-44-00370024 0.0
5537-10-44-00370025 0.0
5537-10-44-00370026 0.0
5537-10-44-00370028 0.0
5537-10-44-00370029 0.0
5537-10-44-00370030 0.0
5537-10-45-00370004 0.0
5537-10-45-00370005 0.0
5537-10-45-00370006 0.0
5537-10-45-00370007 0.0
5537-10-45-00370008 0.0
5537-10-45-00370009 0.0
5537-10-44-00360016 0.0
5537-10-44-00360017 0.0
5537-10-44-00360022 0.0
5537-10-44-00360023 0.0
5537-10-44-00360024 0.0
5537-10-44-00360025 0.0
5537-10-44-00360026 0.0
5537-10-44-00360027 0.0
5537-10-44-00360028 0.0
5537-10-44-00360029 0.0
5537-10-45-00360003 0.0
5537-10-45-00360004 0.0
5537-10-45-00360005 0.0
5537-10-45-00360006 0.0
5537-10-45-00360007 0.0
5537-10-45-00360008 0.0
5537-10-45-00360009 0.0
5537-10-44-00350016 0.0
5537-10-44-00350022 0.0
5537-10-44-00350023 0.0
5537-10-44-00350024 0.0
5537-10-44-00350025 0.0
5537-10-44-00350026 0.0
5537-10-44-00350027 0.0
5537-10-44-00350028 0.0
5537-10-45-00350002 0.0
5537-10-45-00350004 0.0
5537-10-45-00350005 0.0
5537-10-45-00350006 0.0
5537-10-45-00350007 0.0
5537-10-45-00350008 0.0
5537-10-45-00350009 0.0
5537-10-44-00340021 0.0
5537-10-44-00340022 0.0
5537-10-44-00340023 0.0
5537-10-44-00340024 0.0
5537-10-44-00340025 0.0
5537-10-44-00340026 0.0
5537-10-44-00340027 0.0
5537-10-45-00340001 0.0
5537-10-45-00340002 0.0
5537-10-45-00340003 0.0
5537-10-45-00340004 0.0
5537-10-45-00340005 0.0
5537-10-45-00340006 0.0
5537-10-45-00340007 0.0
5537-10-45-00340008 0.0
5537-10-45-00340009 0.0
5537-10-44-00330020 0.0
5537-10-44-00330021 0.0
5537-10-44-00330022 0.0
5537-10-44-00330023 0.0
5537-10-44-00330024 0.0
5537-10-44-00330025 0.0
5537-10-44-00330026 0.0
5537-10-45-00330000 0.0
5537-10-45-00330001 0.0
5537-10-45-00330002 0.0
5537-10-45-00330003 0.0
5537-10-45-00330005 0.0
5537-10-45-00330006 0.0
5537-10-45-00330007 0.0
5537-10-45-00330008 0.0
5537-10-45-00330009 0.0
5537-10-44-00320019 0.0
5537-10-44-00320020 0.0
5537-10-44-00320021 0.0
5537-10-44-00320022 0.0
5537-10-44-00320023 0.0
5537-10-44-00320025 24.98
5537-10-44-00320026 22.15
5537-10-44-00320039 0.0
5537-10-45-00320000 0.0
5537-10-45-00320001 0.0
5537-10-45-00320002 0.0
5537-10-45-00320003 0.0
5537-10-45-00320004 0.0
5537-10-45-00320005 0.0
5537-10-45-00320006 0.0
5537-10-45-00320007 0.0
5537-10-45-00320008 0.0
5537-10-44-00310019 0.0
5537-10-44-00310020 0.0
5537-10-44-00310021 0.0
5537-10-44-00310022 0.0
5537-10-44-00310023 0.0
5537-10-44-00310024 0.0
5537-10-44-00310025 0.0
5537-10-44-00310038 0.0
5537-10-44-00310039 0.0
5537-10-45-00310000 0.0
5537-10-45-00310001 0.0
5537-10-45-00310002 0.0
5537-10-45-00310003 0.0
5537-10-45-00310005 0.0
5537-10-45-00310006 0.0
5537-10-45-00310007 0.0
5537-10-45-00310008 0.0
5537-10-45-00310009 0.0
5537-10-45-00310010 0.0
5537-10-44-00300018 0.0
5537-10-44-00300019 0.0
5537-10-44-00300020 0.0
5537-10-44-00300021 0.0
5537-10-44-00300022 0.0
5537-10-44-00300023 0.0
5537-10-44-00300024 11.23
5537-10-44-00300037 0.0
5537-10-44-00300038 0.0
5537-10-44-00300039 0.0
5537-10-45-00300000 0.0
5537-10-45-00300001 0.0
5537-10-45-00300002 12.73
5537-10-45-00300005 0.0
5537-10-45-00300006 0.0
5537-10-45-00300007 15.4
5537-10-45-00300008 9.2
5537-10-45-00300009 10.72
5537-10-45-00300010 0.0
5537-10-45-00300011 0.0
5537-10-44-00290016 0.0
5537-10-44-00290017 0.0
5537-10-44-00290018 0.0
5537-10-44-00290019 0.0
5537-10-44-00290020 0.0
5537-10-44-00290021 0.0
5537-10-44-00290022 0.0
5537-10-44-00290023 12.57
5537-10-44-00290036 0.0
5537-10-44-00290037 2.1
5537-10-44-00290038 0.0
5537-10-44-00290039 0.0
5537-10-45-00290000 0.0
5537-10-45-00290001 0.0
5537-10-45-00290002 18.08
5537-10-45-00290003 11.58
5537-10-45-00290004 12.9
5537-10-45-00290005 11.05
5537-10-45-00290006 10.15
5537-10-45-00290007 11.58
5537-10-45-00290008 3.88
5537-10-45-00290009 4.72
5537-10-45-00290010 0.0
5537-10-45-00290011 0.0
5537-10-45-00290013 0.0
5537-10-44-00280015 0.0
5537-10-44-00280016 4.5
5537-10-44-00280017 0.0
5537-10-44-00280018 0.0
5537-10-44-00280019 0.0
5537-10-44-00280020 0.0
5537-10-44-00280021 0.0
5537-10-44-00280022 12.2
5537-10-44-00280036 7.3
5537-10-44-00280037 0.0
5537-10-44-00280038 0.0
5537-10-44-00280039 0.0
5537-10-45-00280000 3.65
5537-10-45-00280001 18.13
5537-10-45-00280002 0.0
5537-10-45-00280003 3.83
5537-10-45-00280004 0.92
5537-10-45-00280005 0.0
5537-10-45-00280006 11.35
5537-10-45-00280007 9.23
5537-10-45-00280008 10.15
5537-10-45-00280009 21.53
5537-10-45-00280010 22.6
5537-10-45-00280011 12.62
5537-10-45-00280012 3.05
5537-10-45-00280013 0.0
5537-10-45-00280014 0.0
5537-10-45-00280015 0.0
5537-10-45-00280016 0.0
5537-10-45-00280018 0.0
5537-10-45-00280019 0.0
5537-10-44-00270014 0.0
5537-10-44-00270015 0.0
5537-10-44-00270016 0.0
5537-10-44-00270017 0.0
5537-10-44-00270018 0.0
5537-10-44-00270019 0.0
5537-10-44-00270020 0.0
5537-10-44-00270021 12.13
5537-10-44-00270035 0.0
5537-10-44-00270036 0.0
5537-10-44-00270037 0.0
5537-10-44-00270038 0.0
5537-10-44-00270039 0.0
5537-10-45-00270000 0.0
5537-10-45-00270001 0.0
5537-10-45-00270002 0.0
5537-10-45-00270003 14.93
5537-10-45-00270004 0.0
5537-10-45-00270005 12.1
5537-10-45-00270006 0.0
5537-10-45-00270007 12.62
5537-10-45-00270008 12.08
5537-10-45-00270009 14.78
5537-10-45-00270010 11.07
5537-10-45-00270011 16.03
5537-10-45-00270012 16.03
5537-10-45-00270013 8.08
5537-10-45-00270014 0.0
5537-10-45-00270015 0.0
5537-10-45-00270016 0.0
5537-10-45-00270017 0.0
5537-10-45-00270019 0.0
5537-10-44-00260013 0.0
5537-10-44-00260014 0.0
5537-10-44-00260015 0.0
5537-10-44-00260016 0.0
5537-10-44-00260017 0.0
5537-10-44-00260018 0.0
5537-10-44-00260019 0.0
5537-10-44-00260020 14.68
5537-10-44-00260035 6.12
5537-10-44-00260036 0.0
5537-10-44-00260037 0.0
5537-10-44-00260038 5.53
5537-10-44-00260039 5.48
5537-10-45-00260000 0.0
5537-10-45-00260001 2.07
5537-10-45-00260002 17.0
5537-10-45-00260003 16.2
5537-10-45-00260004 12.92
5537-10-45-00260005 9.25
5537-10-45-00260006 12.08
5537-10-45-00260007 11.07
5537-10-45-00260008 11.35
5537-10-45-00260009 14.28
5537-10-45-00260010 14.78
5537-10-45-00260011 13.87
5537-10-45-00260012 19.35
5537-10-45-00260013 11.6
5537-10-45-00260014 0.0
5537-10-45-00260015 0.0
5537-10-45-00260017 0.0
5537-10-45-00260018 0.0
5537-10-44-00250012 0.0
5537-10-44-00250013 0.0
5537-10-44-00250014 0.0
5537-10-44-00250015 1.5
5537-10-44-00250016 0.0
5537-10-44-00250017 0.0
5537-10-44-00250018 0.0
5537-10-44-00250019 15.2
5537-10-44-00250034 2.42
5537-10-44-00250035 0.0
5537-10-44-00250036 0.0
5537-10-44-00250037 0.0
5537-10-44-00250038 7.88
5537-10-44-00250039 12.43
5537-10-45-00250000 2.98
5537-10-45-00250001 2.08
5537-10-45-00250002 11.35
5537-10-45-00250003 10.13
5537-10-45-00250004 0.0
5537-10-45-00250005 13.22
5537-10-45-00250006 16.1
5537-10-45-00250007 12.08
5537-10-45-00250008 0.0
5537-10-45-00250009 13.18
5537-10-45-00250010 13.87
5537-10-45-00250011 0.0
5537-10-45-00250012 9.28
5537-10-45-00250013 17.88
5537-10-45-00250014 12.62
5537-10-45-00250015 0.0
5537-10-45-00250018 0.0
5537-10-44-00240011 0.0
5537-10-44-00240012 0.0
5537-10-44-00240013 1.1
5537-10-44-00240014 1.33
5537-10-44-00240015 0.0
5537-10-44-00240016 0.0
5537-10-44-00240017 0.0
5537-10-44-00240018 15.13
5537-10-44-00240034 2.42
5537-10-44-00240035 0.0
5537-10-44-00240036 0.0
5537-10-44-00240037 0.0
5537-10-44-00240038 2.0
5537-10-44-00240039 13.47
5537-10-45-00240000 0.0
5537-10-45-00240001 10.72
5537-10-45-00240002 12.1
5537-10-45-00240003 0.0
5537-10-45-00240004 11.37
5537-10-45-00240005 14.37
5537-10-45-00240006 12.35
5537-10-45-00240007 14.32
5537-10-45-00240008 8.12
5537-10-45-00240009 10.17
5537-10-45-00240010 10.17
5537-10-45-00240011 11.6
5537-10-45-00240012 5.77
5537-10-45-00240013 10.17
5537-10-45-00240014 5.77
5537-10-44-00230011 9.78
5537-10-44-00230012 7.37
5537-10-44-00230013 14.43
5537-10-44-00230014 0.0
5537-10-44-00230015 0.0
5537-10-44-00230016 0.0
5537-10-44-00230017 12.22
5537-10-44-00230034 0.0
5537-10-44-00230035 0.0
5537-10-44-00230036 0.0
5537-10-44-00230037 0.0
5537-10-44-00230038 10.75
5537-10-44-00230039 11.1
5537-10-45-00230000 9.45
5537-10-45-00230001 12.12
5537-10-45-00230002 8.17
5537-10-45-00230003 4.8
5537-10-45-00230004 10.75
5537-10-45-00230005 11.35
5537-10-45-00230006 10.73
5537-10-45-00230007 13.52
5537-10-45-00230008 8.13
5537-10-45-00230009 0.0
5537-10-45-00230010 12.88
5537-10-45-00230011 10.73
5537-10-45-00230012 0.0
5537-10-45-00230013 0.0
5537-10-45-00230014 11.85
5537-10-44-00220009 0.0
5537-10-44-00220010 11.15
5537-10-44-00220011 9.37
5537-10-44-00220012 10.93
5537-10-44-00220013 14.42
5537-10-44-00220014 0.0
5537-10-44-00220015 0.0
5537-10-44-00220016 0.0
5537-10-44-00220033 0.0
5537-10-44-00220034 0.63
5537-10-44-00220035 0.0
5537-10-44-00220036 0.0
5537-10-44-00220037 12.07
5537-10-44-00220038 0.28
5537-10-44-00220039 1.75
5537-10-45-00220000 4.25
5537-10-45-00220001 0.0
5537-10-45-00220002 9.5
5537-10-45-00220003 0.0
5537-10-45-00220004 10.23
5537-10-45-00220005 0.0
5537-10-45-00220006 11.1
5537-10-45-00220007 0.0
5537-10-45-00220008 0.0
5537-10-45-00220009 0.0
5537-10-45-00220010 0.0
5537-10-45-00220011 9.32
5537-10-45-00220012 1.1
5537-10-45-00220013 0.0
5537-10-45-00220014 4.73
5537-10-45-00220015 0.0
5537-10-44-00210008 0.0
5537-10-44-00210009 2.65
5537-10-44-00210010 0.0
5537-10-44-00210011 0.0
5537-10-44-00210012 0.0
5537-10-44-00210013 0.0
5537-10-44-00210014 0.0
5537-10-44-00210015 0.0
5537-10-44-00210032 0.0
5537-10-44-00210033 0.0
5537-10-44-00210034 3.45
5537-10-44-00210035 1.58
5537-10-44-00210036 0.0
5537-10-44-00210037 14.97
5537-10-44-00210038 0.0
5537-10-44-00210039 0.0
5537-10-45-00210000 0.0
5537-10-45-00210001 3.7
5537-10-45-00210002 1.73
5537-10-45-00210003 0.0
5537-10-45-00210004 0.0
5537-10-45-00210005 8.43
5537-10-45-00210006 4.07
5537-10-45-00210007 0.0
5537-10-45-00210008 0.0
5537-10-45-00210009 0.0
5537-10-45-00210010 0.0
5537-10-45-00210011 0.0
5537-10-45-00210012 4.77
5537-10-45-00210013 0.0
5537-10-45-00210014 11.6
5537-10-45-00210015 0.0
5537-10-44-00200008 3.35
5537-10-44-00200009 0.0
5537-10-44-00200010 0.0
5537-10-44-00200011 0.0
5537-10-44-00200013 0.0
5537-10-44-00200014 0.0
5537-10-44-00200015 0.0
5537-10-44-00200031 12.07
5537-10-44-00200032 0.0
5537-10-44-00200033 0.0
5537-10-44-00200034 3.35
5537-10-44-00200035 0.0
5537-10-44-00200036 0.0
5537-10-44-00200037 0.0
5537-10-44-00200038 16.77
5537-10-44-00200039 0.0
5537-10-45-00200000 10.65
5537-10-45-00200001 0.0
5537-10-45-00200002 0.0
5537-10-45-00200003 0.0
5537-10-45-00200004 5.2
5537-10-45-00200005 0.0
5537-10-45-00200006 0.0
5537-10-45-00200007 3.47
5537-10-45-00200008 0.0
5537-10-45-00200009 0.0
5537-10-45-00200010 0.0
5537-10-45-00200011 11.1
5537-10-45-00200012 1.18
5537-10-45-00200013 1.15
5537-10-45-00200014 0.0
5537-10-44-00190006 0.0
5537-10-44-00190007 0.42
5537-10-44-00190008 0.0
5537-10-44-00190009 0.0
5537-10-44-00190010 0.0
5537-10-44-00190011 0.0
5537-10-44-00190012 0.0
5537-10-44-00190013 0.0
5537-10-44-00190014 0.0
5537-10-44-00190030 3.1
5537-10-44-00190031 0.0
5537-10-44-00190032 0.0
5537-10-44-00190033 0.0
5537-10-44-00190034 0.0
5537-10-44-00190035 0.0
5537-10-44-00190036 12.62
5537-10-44-00190037 16.78
5537-10-44-00190038 14.97
5537-10-44-00190039 12.82
5537-10-45-00190000 5.12
5537-10-45-00190001 0.0
5537-10-45-00190002 0.0
5537-10-45-00190003 2.27
5537-10-45-00190004 0.0
5537-10-45-00190005 0.0
5537-10-45-00190006 0.0
5537-10-45-00190007 6.78
5537-10-45-00190008 0.0
5537-10-45-00190009 0.0
5537-10-45-00190010 0.0
5537-10-45-00190011 5.9
5537-10-45-00190012 9.37
5537-10-45-00190013 0.0
5537-10-44-00180004 0.0
5537-10-44-00180005 0.0
5537-10-44-00180006 0.0
5537-10-44-00180007 0.0
5537-10-44-00180008 0.35
5537-10-44-00180009 0.0
5537-10-44-00180010 0.0
5537-10-44-00180011 11.02
5537-10-44-00180012 0.0
5537-10-44-00180013 0.0
5537-10-44-00180014 0.0
5537-10-44-00180030 0.0
5537-10-44-00180031 2.83
5537-10-44-00180032 0.0
5537-10-44-00180033 8.32
5537-10-44-00180034 0.87
5537-10-44-00180035 8.28
5537-10-44-00180036 18.72
5537-10-44-00180037 0.0
5537-10-44-00180038 0.0
5537-10-44-00180039 15.5
5537-10-45-00180000 11.67
5537-10-45-00180001 2.97
5537-10-45-00180002 0.0
5537-10-45-00180003 0.0
5537-10-45-00180004 0.0
5537-10-45-00180005 0.0
5537-10-45-00180006 1.87
5537-10-45-00180007 10.83
5537-10-45-00180008 0.0
5537-10-45-00180009 0.0
5537-10-45-00180010 0.0
5537-10-45-00180011 11.37
5537-10-45-00180012 11.85
5537-10-44-00170003 0.0
5537-10-44-00170004 0.0
5537-10-44-00170005 0.0
5537-10-44-00170006 0.0
5537-10-44-00170007 2.72
5537-10-44-00170008 0.0
5537-10-44-00170009 0.0
5537-10-44-00170010 0.0
5537-10-44-00170011 5.68
5537-10-44-00170012 4.57
5537-10-44-00170013 6.98
5537-10-44-00170028 0.35
5537-10-44-00170029 3.25
5537-10-44-00170030 9.72
5537-10-44-00170031 14.73
5537-10-44-00170032 12.1
5537-10-44-00170033 0.0
5537-10-44-00170034 7.3
5537-10-44-00170035 16.17
5537-10-44-00170036 16.17
5537-10-44-00170037 3.67
5537-10-44-00170038 0.0
5537-10-44-00170039 12.27
5537-10-45-00170000 12.57
5537-10-45-00170001 14.57
5537-10-45-00170002 2.33
5537-10-45-00170003 0.0
5537-10-45-00170004 0.0
5537-10-45-00170005 0.0
5537-10-45-00170006 0.0
5537-10-45-00170007 0.0
5537-10-45-00170008 0.0
5537-10-45-00170009 0.0
5537-10-45-00170010 1.48
5537-10-45-00170011 0.0
5537-10-44-00160002 0.0
5537-10-44-00160003 0.0
5537-10-44-00160004 0.0
5537-10-44-00160005 0.0
5537-10-44-00160006 0.0
5537-10-44-00160007 2.23
5537-10-44-00160008 0.0
5537-10-44-00160009 0.0
5537-10-44-00160010 0.0
5537-10-44-00160011 5.13
5537-10-44-00160012 5.75
5537-10-44-00160013 12.48
5537-10-44-00160027 11.78
5537-10-44-00160028 11.28
5537-10-44-00160029 0.0
5537-10-44-00160030 0.0
5537-10-44-00160031 11.27
5537-10-44-00160032 11.53
5537-10-44-00160033 0.0
5537-10-44-00160034 0.0
5537-10-44-00160035 16.83
5537-10-44-00160036 12.72
5537-10-44-00160037 15.57
5537-10-44-00160038 13.9
5537-10-44-00160039 0.92
5537-10-45-00160000 12.6
5537-10-45-00160001 16.78
5537-10-45-00160002 11.73
5537-10-45-00160003 0.0
5537-10-45-00160004 0.0
5537-10-45-00160005 0.0
5537-10-45-00160006 0.0
5537-10-45-00160007 0.0
5537-10-45-00160008 0.0
5537-10-45-00160009 11.65
5537-10-45-00160010 0.0
5537-10-44-00150002 0.0
5537-10-44-00150003 0.0
5537-10-44-00150005 0.0
5537-10-44-00150006 0.0
5537-10-44-00150007 0.0
5537-10-44-00150008 0.0
5537-10-44-00150009 0.8
5537-10-44-00150010 0.0
5537-10-44-00150011 1.57
5537-10-44-00150012 11.3
5537-10-44-00150026 13.07
5537-10-44-00150027 11.32
5537-10-44-00150028 10.78
5537-10-44-00150029 0.0
5537-10-44-00150030 0.0
5537-10-44-00150031 14.65
5537-10-44-00150032 0.98
5537-10-44-00150033 0.0
5537-10-44-00150034 14.68
5537-10-44-00150035 14.3
5537-10-44-00150036 14.28
5537-10-44-00150037 16.82
5537-10-44-00150038 13.0
5537-10-44-00150039 10.65
5537-10-45-00150000 14.6
5537-10-45-00150001 3.47
5537-10-45-00150002 12.3
5537-10-45-00150003 4.85
5537-10-45-00150004 0.0
5537-10-45-00150005 0.0
5537-10-45-00150006 0.0
5537-10-45-00150007 0.0
5537-10-45-00150008 0.0
5537-10-45-00150009 0.0
5537-10-44-00140001 0.0
5537-10-44-00140002 0.0
5537-10-44-00140003 0.0
5537-10-44-00140004 0.0
5537-10-44-00140006 0.0
